日期,單位名稱,買進金額,賣出金額,買賣差額
2024-10-08,自營商(自行買賣),"3,226,600,257","5,342,619,343","-2,116,019,086"
2024-10-08,外資自營商,0,0,0
2024-10-08,自營商(避險),"18,469,445,397","25,089,080,073","-6,619,634,676"
2024-10-09,投信,"7,152,022,432","4,991,235,216","2,160,787,216"
2024-10-09,合計,"170,777,552,024","161,175,702,161","9,601,849,863"
2024-10-09,外資及陸資(不含外資自營商),"145,886,618,658","132,566,243,916","13,320,374,742"
2024-10-09,自營商(自行買賣),"3,859,597,305","5,166,870,285","-1,307,272,980"
2024-10-09,外資自營商,0,0,0
2024-10-09,自營商(避險),"13,879,313,629","18,451,352,744","-4,572,039,115"
2024-10-11,自營商(自行買賣),"3,867,515,907","3,464,132,863","403,383,044"
2024-10-11,合計,"161,243,913,288","139,110,848,266","22,133,065,022"
2024-10-11,投信,"5,117,040,272","2,725,500,054","2,391,540,218"
2024-10-11,外資及陸資(不含外資自營商),"140,509,639,142","118,521,110,915","21,988,528,227"
2024-10-11,自營商(避險),"11,749,717,967","14,400,104,434","-2,650,386,467"
2024-10-11,外資自營商,0,0,0
2024-10-14,投信,"8,307,251,485","3,219,249,032","5,088,002,453"
2024-10-14,外資自營商,0,0,0
2024-10-14,合計,"125,107,664,965","121,352,556,526","3,755,108,439"
2024-10-14,自營商(自行買賣),"3,793,409,157","2,575,147,210","1,218,261,947"
2024-10-14,外資及陸資(不含外資自營商),"100,982,432,105","102,590,131,907","-1,607,699,802"
2024-10-14,自營商(避險),"12,024,572,218","12,968,028,377","-943,456,159"
2024-10-16,外資及陸資(不含外資自營商),"150,056,242,281","184,177,223,563","-34,120,981,282"
2024-10-16,投信,"6,118,386,279","6,572,564,968","-454,178,689"
2024-10-16,合計,"179,003,247,356","216,041,061,226","-37,037,813,870"
2024-10-16,自營商(自行買賣),"7,719,552,084","4,570,342,921","3,149,209,163"
2024-10-16,自營商(避險),"15,109,066,712","20,720,929,774","-5,611,863,062"
2024-10-16,外資自營商,0,0,0
2024-10-17,自營商(自行買賣),"8,163,367,159","2,155,222,046","6,008,145,113"
2024-10-17,外資自營商,0,0,0
2024-10-17,自營商(避險),"13,470,720,389","13,501,292,408","-30,572,019"
2024-10-17,合計,"151,963,666,585","149,098,503,525","2,865,163,060"
2024-10-17,外資及陸資(不含外資自營商),"124,380,024,348","129,120,143,765","-4,740,119,417"
2024-10-17,投信,"5,949,554,689","4,321,845,306","1,627,709,383"
2024-10-21,自營商(自行買賣),"6,051,915,331","3,134,385,152","2,917,530,179"
2024-10-21,外資及陸資(不含外資自營商),"135,499,007,238","114,382,801,035","21,116,206,203"
2024-10-21,自營商(避險),"10,195,403,065","13,602,269,898","-3,406,866,833"
2024-10-21,投信,"9,738,118,894","7,664,013,576","2,074,105,318"
2024-10-21,外資自營商,0,0,0
2024-10-21,合計,"161,484,444,528","138,783,469,661","22,700,974,867"
2024-10-22,自營商(避險),"10,413,727,916","12,562,248,962","-2,148,521,046"
2024-10-22,外資及陸資(不含外資自營商),"135,967,485,492","128,110,189,951","7,857,295,541"
2024-10-22,自營商(自行買賣),"3,481,609,023","3,402,573,163","79,035,860"
2024-10-22,投信,"11,036,853,822","6,821,524,544","4,215,329,278"
2024-10-22,外資自營商,0,0,0
2024-10-22,合計,"160,899,676,253","150,896,536,620","10,003,139,633"
2024-10-24,外資及陸資(不含外資自營商),"113,911,772,486","120,597,029,827","-6,685,257,341"
2024-10-24,合計,"131,416,138,348","146,420,524,038","-15,004,385,690"
2024-10-24,外資自營商,0,0,0
2024-10-24,自營商(避險),"10,017,728,869","15,010,605,795","-4,992,876,926"
2024-10-24,投信,"4,822,900,751","4,777,667,350","45,233,401"
2024-10-24,自營商(自行買賣),"2,663,736,242","6,035,221,066","-3,371,484,824"
2024-10-25,投信,"6,588,747,276","7,857,693,782","-1,268,946,506"
2024-10-25,合計,"122,970,983,062","105,741,926,062","17,229,057,000"
2024-10-25,外資及陸資(不含外資自營商),"105,360,018,783","87,444,896,840","17,915,121,943"
2024-10-25,自營商(避險),"8,404,056,922","7,505,992,097","898,064,825"
2024-10-25,外資自營商,0,0,0
2024-10-25,自營商(自行買賣),"2,618,160,081","2,933,343,343","-315,183,262"
2024-10-28,自營商(自行買賣),"4,939,885,851","3,688,176,387","1,251,709,464"
2024-10-28,外資自營商,0,0,0
2024-10-28,投信,"4,189,549,620","4,478,414,912","-288,865,292"
2024-10-28,外資及陸資(不含外資自營商),"110,808,588,742","102,802,326,402","8,006,262,340"
2024-10-28,自營商(避險),"9,995,759,763","13,193,142,785","-3,197,383,022"
2024-10-28,合計,"129,933,783,976","124,162,060,486","5,771,723,490"
2024-10-29,外資及陸資(不含外資自營商),"103,791,918,668","132,961,528,427","-29,169,609,759"
2024-10-29,自營商(避險),"11,496,636,060","23,616,066,491","-12,119,430,431"
2024-10-29,合計,"129,883,788,873","169,487,315,220","-39,603,526,347"
2024-10-29,外資自營商,0,0,0
2024-10-29,自營商(自行買賣),"3,739,806,323","7,814,457,288","-4,074,650,965"
2024-10-29,投信,"10,855,427,822","5,095,263,014","5,760,164,808"
2024-11-05,自營商(避險),"10,700,641,113","14,960,976,760","-4,260,335,647"
2024-11-05,自營商(自行買賣),"3,138,121,557","4,208,592,957","-1,070,471,400"
2024-11-05,外資及陸資(不含外資自營商),"111,133,636,482","101,819,219,602","9,314,416,880"
2024-11-05,合計,"133,102,397,789","123,876,416,254","9,225,981,535"
2024-11-05,投信,"8,129,998,637","2,887,626,935","5,242,371,702"
2024-11-05,外資自營商,0,0,0
2024-11-07,自營商(避險),"15,276,788,342","13,415,875,326","1,860,913,016"
2024-11-07,自營商(自行買賣),"6,926,357,548","3,617,313,043","3,309,044,505"
2024-11-07,外資自營商,0,0,0
2024-11-07,投信,"6,210,697,375","3,650,029,267","2,560,668,108"
2024-11-07,合計,"173,180,662,708","160,014,919,322","13,165,743,386"
2024-11-07,外資及陸資(不含外資自營商),"144,766,819,443","139,331,701,686","5,435,117,757"
2024-11-08,自營商(避險),"13,511,918,669","14,382,922,863","-871,004,194"
2024-11-08,自營商(自行買賣),"6,007,623,277","4,357,212,476","1,650,410,801"
2024-11-08,外資自營商,0,0,0
2024-11-08,投信,"7,369,565,178","4,255,021,630","3,114,543,548"
2024-11-08,合計,"158,199,612,022","154,317,933,924","3,881,678,098"
2024-11-08,外資及陸資(不含外資自營商),"131,310,504,898","131,322,776,955","-12,272,057"
2024-11-25,自營商(自行買賣),"7,461,507,086","2,963,989,700","4,497,517,386"
2024-11-25,自營商(避險),"10,710,009,457","11,209,716,850","-499,707,393"
2024-11-25,合計,"265,925,863,126","250,605,177,861","15,320,685,265"
2024-11-25,投信,"13,760,917,693","7,653,882,462","6,107,035,231"
2024-11-25,外資自營商,0,0,0
2024-11-25,外資及陸資(不含外資自營商),"233,993,428,890","228,777,588,849","5,215,840,041"
2024-12-16,外資自營商,0,0,0
2024-12-16,自營商(自行買賣),"4,704,216,864","7,363,329,097","-2,659,112,233"
2024-12-16,自營商(避險),"11,339,321,923","18,447,811,382","-7,108,489,459"
2024-12-16,外資及陸資(不含外資自營商),"148,669,822,934","133,507,046,358","15,162,776,576"
2024-12-16,投信,"13,269,026,704","11,674,554,010","1,594,472,694"
2024-12-16,合計,"177,982,388,425","170,992,740,847","6,989,647,578"
2024-12-19,外資及陸資(不含外資自營商),"135,535,411,223","169,058,878,522","-33,523,467,299"
2024-12-19,投信,"16,616,251,991","18,954,236,222","-2,337,984,231"
2024-12-19,合計,"168,547,661,234","210,124,131,590","-41,576,470,356"
2024-12-19,外資自營商,0,0,0
2024-12-19,自營商(避險),"11,158,061,875","17,685,948,471","-6,527,886,596"
2024-12-19,自營商(自行買賣),"5,237,936,145","4,425,068,375","812,867,770"
2024-12-20,合計,"214,485,397,925","269,534,543,122","-55,049,145,197"
2024-12-20,投信,"34,041,323,095","33,708,163,995","333,159,100"
2024-12-20,外資及陸資(不含外資自營商),"166,813,831,049","215,470,223,791","-48,656,392,742"
2024-12-20,自營商(自行買賣),"4,159,833,041","5,040,104,414","-880,271,373"
2024-12-20,外資自營商,0,0,0
2024-12-20,自營商(避險),"9,470,410,740","15,316,050,922","-5,845,640,182"
2024-12-23,合計,"183,490,492,635","138,386,178,389","45,104,314,246"
2024-12-23,自營商(避險),"12,488,690,035","9,035,473,140","3,453,216,895"
2024-12-23,自營商(自行買賣),"5,243,028,941","2,975,504,988","2,267,523,953"
2024-12-23,投信,"28,511,963,195","28,371,289,300","140,673,895"
2024-12-23,外資自營商,0,0,0
2024-12-23,外資及陸資(不含外資自營商),"137,246,810,464","98,003,910,961","39,242,899,503"
2024-12-26,合計,"116,450,525,883","111,293,610,486","5,156,915,397"
2024-12-26,外資及陸資(不含外資自營商),"85,705,495,471","82,616,679,755","3,088,815,716"
2024-12-26,投信,"19,570,125,107","19,401,082,178","169,042,929"
2024-12-26,自營商(自行買賣),"3,383,285,478","2,210,977,967","1,172,307,511"
2024-12-26,外資自營商,0,0,0
2024-12-26,自營商(避險),"7,791,619,827","7,064,870,586","726,749,241"
2024-12-27,自營商(避險),"8,490,469,990","7,014,859,336","1,475,610,654"
2024-12-27,外資自營商,0,0,0
2024-12-27,自營商(自行買賣),"2,823,067,240","3,026,888,416","-203,821,176"
2024-12-27,投信,"7,467,339,022","9,224,947,120","-1,757,608,098"
2024-12-27,合計,"102,719,393,531","97,729,712,937","4,989,680,594"
2024-12-27,外資及陸資(不含外資自營商),"83,938,517,279","78,463,018,065","5,475,499,214"
2025-01-06,外資自營商,0,0,0
2025-01-06,自營商(自行買賣),"8,408,337,334","3,209,729,766","5,198,607,568"
2025-01-06,自營商(避險),"19,872,813,278","11,611,231,188","8,261,582,090"
2025-01-06,投信,"10,295,679,349","11,358,849,230","-1,063,169,881"
2025-01-06,外資及陸資(不含外資自營商),"154,241,743,903","102,235,331,579","52,006,412,324"
2025-01-06,合計,"192,818,573,864","128,415,141,763","64,403,432,101"
2025-01-21,外資及陸資(不含外資自營商),"91,589,581,296","91,330,432,121","259,149,175"
2025-01-21,投信,"8,091,215,244","6,728,994,407","1,362,220,837"
2025-01-21,外資自營商,0,0,0
2025-01-21,自營商(自行買賣),"2,541,264,088","2,378,704,875","162,559,213"
2025-01-21,自營商(避險),"7,312,400,227","9,676,797,561","-2,364,397,334"
2025-01-21,合計,"109,534,460,855","110,114,928,964","-580,468,109"
